text,labels
"Question: Is this blanket made from wool **or** synthetic fibers? Answer: No, it's made from 100% organic cotton.",2
"Question: Can the diaper bag be worn as a backpack **and** a shoulder bag? Answer: Yes, it can be converted to be worn as both a backpack **and** a shoulder bag.",0
"Question: Are the baby clothes pre-shrunk **and** machine washable? Answer: Yes, they are pre-shrunk **and** safe for machine washing.",0
"Question: Does the product include installation services **or** setup assistance? Answer: No, it does **not** include installation services **or** setup assistance.",2
"Question: Is this a non-slip bath mat **and** does it have temperature indicators? Answer: Yes, it's a non-slip bath mat **but** it does **not** have temperature indicators.",1
"Question: Does the monitor alert you for both movement **and** sound? Answer: Yes, it alerts for both movement **and** sound.",0
"Question: Is the feeding bottle made of glass **or** stainless steel? Answer: Yes, the feeding bottle is made of stainless steel.",0
"Question: Does this high chair fold flat **and** stand on its own when folded? Answer: Yes, it folds flat **and** stands independently when folded.",0
"Question: Are the corner guards transparent **or** available in multiple colors? Answer: Yes, they are available in multiple colors **including** transparent.",0
"Question: Is this item a teething toy **and** does it contain BPA? Answer: Yes, it's a teething toy **and** it is free from BPA.",0
"Question: Does the play mat feature interactive elements **or** educational content? Answer: Yes, it includes interactive elements **and** educational content like letters and numbers.",0
"Question: Is the product compatible with both Android **and** iOS devices? Answer: Yes, it is compatible with both Android **and** iOS.",0
"Question: Does this crib meet international safety standards **and** come with a mattress? Answer: Yes, it meets safety standards **but** the mattress is sold separately.",1
"Question: Is this baby food organic **and** does it contain preservatives? Answer: Yes, it is organic **and** contains **no** preservatives.",0
"Question: Are these bottles dishwasher safe **or** do they require hand washing? Answer: Yes, they are dishwasher safe.",0
"Question: Is the baby gate pressure-mounted **and** hardware-mounted? Answer: Yes, it can be installed as either pressure-mounted **or** hardware-mounted.",0
"Question: Does this toy have educational value **and** is it suitable for ages 1-3? Answer: Yes, it is educational **and** suitable for ages 1-3.",0
"Question: Is the formula dairy-free **or** soy-free? Answer: Yes, the formula is dairy-free **but** it contains soy.",1
"Question: Does this product have an adjustable strap **and** is it waterproof? Answer: Yes, it has an adjustable strap **and** is waterproof.",0
"Question: Is the stroller compatible with infant car seats **or** bassinets? Answer: Yes, it is compatible with both infant car seats **and** bassinets.",0
"Question: Does this monitor support multiple cameras **and** split-screen viewing? Answer: Yes, it supports multiple cameras **but** does **not** offer split-screen viewing.",1
"Question: Is the item available in blue **and** pink colors? Answer: Yes, it is available in both blue **and** pink.",0
"Question: Does this product require special cleaning agents **or** can it be cleaned with soap and water? Answer: No special cleaning agents are required; it can be cleaned with soap and water.",0
"Question: Is this stroller suitable for jogging **and** does it have a hand brake? Answer: Yes, the stroller is designed for jogging **and** it comes equipped with a hand brake for safety.",0
